feature11381,feature11351,feature2080,feature4638,feature3307,feature467,feature10684,feature4789,feature624,feature7526,feature11497,feature8373,feature7136,feature4255,feature4585,feature7590,feature3827,feature4779,feature6193,feature7960,feature1906,feature6592,feature4288,feature9666,feature839,feature10380,feature1627,feature3538,feature4568,feature4678,feature9870,feature11207,feature2075,feature2785,feature1109,feature5199,feature738,feature10200,feature6410,feature7421,feature850,feature6583,feature6466,feature8795,feature10685,feature7991,feature9583,feature4268,feature10008,feature9599,feature3565,feature2280,feature3905,feature8764,feature7950,feature7952,feature5722,feature7349,feature306,feature3450,feature6108,feature5773,feature9363,feature10163,feature6046,feature8927,feature5096,feature8152,feature8934,feature7226,feature10968,feature7359,feature1518,feature435,feature10472,feature4373,feature2217,feature4850,feature8508,feature117,feature5512,feature6337,feature9309,feature7970,feature7858,feature8172,feature11400,feature10449,feature3481,feature11155,feature2647,feature6753,feature1725,feature10522,feature2929,feature9521,feature11605,feature2999,feature308,feature2508,feature1084,feature9364,feature1867,feature9746,feature8779,feature7101,feature6449,feature211,feature5700,feature2447,feature10769,feature8294,feature3782,feature2802,feature5396,feature332,feature2662,feature11168,feature4282,feature7957,feature8684,feature4077,feature819,feature4840,feature2085,feature8753,feature4480,feature9448,feature38,feature7604,feature722,feature9916,feature9104,feature11724,feature8286,feature9607,feature2069,feature8651,feature6186,feature11373,feature9548,feature8440,feature8840,feature734,feature4305,feature3474,feature4630,feature8568,feature3602,feature1722,feature6784,feature10914,feature10314,feature3372,feature9579,feature8756,feature9611,feature1956,feature10746,feature3543,feature1593,feature4276,feature9578,feature7955,feature9042,feature5421,feature8989,feature10696,feature8469,feature8757,feature6219,feature3101,feature2419,feature1430,feature4956,feature268,feature7351,feature130,feature5241,feature886,feature769,feature8514,feature2091,feature7895,feature8020,feature8207,feature7014,feature155,feature10776,feature5854,feature3316,feature7805,feature10573,feature7444,feature5280,feature4713,feature6137,feature7221,feature5694,feature5718,feature10881,feature9930,feature7767,feature7845,feature6498,feature143,feature8287,feature32,feature7801,feature2622,class
6,0,-2.116621,0.022663,0.002833,0,0,0,0,0,0.043478,1,0,0.006944,0.000098,-3.576246,0,0.002833,0.005666,0.008499,0.002833,0,0.008499,0.002833,0,0,0.04878,-0.035018,0.002833,0,0.002833,0,0,0.002833,0.002833,0,1,0,0,0,0.011331,0,0,0,0.002833,0,0,0,0.146958,0,0,0,0.002833,0,0.005666,0.05949,0.005666,0.086957,17.224138,0,0,0,0,0,0.002833,0,0.086957,0.005666,0,0.002833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002833,0.002833,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.008499,0,0,0,0,0,0,0.002833,0.002833,0,0,0,0,0,0.02439,0.046574,0,0,0,0,0,0.001381,0.02439,0,0,0.002833,0,0,0.006944,0.006944,0.000342,0.000393,0.002833,0,0,0.002833,0,0,0,0,0,0,0,0,0.002833,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0.005666,0,0,0,0,0.002833,0,0,0,0.002833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allenlyh
6,0,-1.373716,0,0,0,0,0,0,0,0,1,0,0,0,-2.153874,0,0.007843,0.003922,0.011765,0,0,0,0.003922,0,0,0.042553,-0.030547,0,0,0,0,0,0,0,0,0,0,0,0,0.003922,0,0,0,0.003922,0,0,0,0.364706,0,0,0,0,0,0.015686,0.007843,0,0,13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0.015686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042553,0.084234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allocator64
0,0,-2.254295,0,0,0,0,0,0,0,0,1,0,0,0,-2.298097,0.003425,0,0,0,0,0,0.013699,0,0,0,0,0,0,0.023973,0,0,0,0,0.003425,0,0,0.003425,0,0.003425,0,0.003425,0,0,0,0,0,0,0.197163,0,0,0,0,0,0,0.017123,0,0,20.095238,0,0,0,0,0,0,0,0,0,0,0.006849,0,0,0,0,0,0,0,0.003425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849,0,0,0,0,0,0,0,0.002178,0.038462,0,0,0,0.006849,0,0.012195,0.012195,0.0006,0.000691,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0.017123,0.013699,0,0,0,0.106908,0.038462,0,0,0,0,0,0,0,0,0,5,0.038462,0.120099,0,0,0,0,0,0,0,0,0,0,0,0,0,alphaking
5.5,6.5,-1.599868,0.005405,0,0,0,0,0,0,0,1,0,0,0,-1.953148,0.005405,0,0,0.016216,0.010811,0,0.021622,0,0,0.021622,0.076923,-0.05522,0,0.043243,0,0,0,0,0.005405,0,0,0.005405,0,0,0,0,0,0,0,0.010811,0,0,0.327314,0,-0.029974,0.076923,0,0,0,0.021622,0,0,18.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002178,0.038462,0,0,0,0,0,0.011905,0.011905,0.000586,0.000674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amoebius
0,6,-2.484907,0.004016,0,0.02008,0.012048,0.008032,0,0,0,1,0,0,0,-2.726069,0.004016,0,0,0,0.008032,0,0.016064,0,0,0.012048,0,0,0.004016,0.02008,0.004016,0,0,0.004016,0.004016,0.004016,0,0.004016,0,0.004016,0.004016,0,0.004016,0,0,0.012048,0,0,0.146273,0,-0.032472,0.083333,0,0,0,0.060241,0,0,17.340426,0,0,0,0,0,0,6.5,0,0,0,0.004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016064,0.129575,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236,0.041667,0,0,0,0,0,0.013158,0.013158,0.000648,0.000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012048,0,0,0.008032,0,2,1,3,0.004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016,0,0,0,0,0,0,0,0,0,0,amthabet
0,0,-1.363922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944,0,0,0,0.013889,0,0.027778,0,0,0.013889,0,0,0,0.041667,0,8,0,0,0.006944,0,0,0.006944,0,0.006944,0,0,0,0,0,0,0,0,0.2527,0,0,0,0,0,0,0.020833,0,0,19.333333,0,0.013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944,0,0.055556,0.089916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003146,0.055556,0,0,0,0,0,0.016129,0.016129,0.000794,0.000913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anders
0,6,-1.108274,0,0.005988,0,0,0,0,0,0.083333,0,0,0.014706,0.000208,-4.356709,0.005988,0,0,0,0.011976,0,0.023952,0,0,0.017964,0,0,0,0.02994,0,0,0,0,0.005988,0.005988,1,0.005988,0,0.005988,0,0,0,0,0,0.017964,0,0,0.318713,0,-0.03711,0.095238,0,0,0,0.011976,0,0,25.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002697,0.047619,0.017964,6.8,0,0,0,0.014706,0.014706,0.000724,0.000833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504586,0.238095,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angargo
0,10,-2.421674,0,0,0,0,0,0,0,0,1,0,0,0,-1.940702,0.006211,0,0,0,0,0,0.024845,0,0,0,0,0,0,0.031056,0,0,0,0,0.006211,0,0,0.006211,0,0.006211,0,0.006211,0,0,0,0.018634,0,0,0.220264,0,-0.028864,0.074074,0,0,0,0.012422,0,0,13.190476,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0,0,0,0,0,0,0.006211,0,0.018634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006211,0,0,0,0,0,0,0,0.002097,0.037037,0,0,0,0.006211,0,0.0125,0.0125,0.000616,0.000708,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0.018634,0.024845,0,0,0,0.102949,0.037037,0,0,0,0,0,0,0,0,0,5,0.037037,0.115651,0,0,0,0,0,0,0,0,0,0,0,0,0,angelok7
6,0,-0.538997,0,0,0.009852,0.004926,0.004926,0.004926,0.004926,0,0,0.004926,0,0,0,0,0.004926,0.009852,0.014778,0.004926,0,0.004926,0,0,0,0.074074,-0.053175,0,0,0,0,0,0,0.004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522822,0,0,0,0,0,0.014778,0.009852,0,0,27.185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002097,0.037037,0,0,0,0,0,0.010101,0.010101,0.000497,0.000572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anorange0409
0,8.666667,-1.876082,0.019157,0,0.002554,0.001277,0.001277,0.001277,0.001277,0,1,0,0,0,-2.916917,0.001277,0,0.001277,0,0.002554,0,0.005109,0,0,0.002554,0,0,0.001277,0.005109,0.001277,8,0,0.001277,0.001277,0,0,0.001277,0,0,0.003831,0.001277,0.001277,0,0.001277,0.007663,0,0,0.191971,0,-0.044961,0.115385,0.001277,0.001277,0.001277,0.037037,0.025543,0.25,21.64486,0.001277,0.002554,0,0,0,0.001277,10.2,0.05,0.005109,0,0.001277,0,0,0,0,0,0,0,0,0,0.019231,0.031125,0,0,0,0,0,0,0.001277,0,0,0,6,0,0,0,0.001277,0.003831,0,0,0,0,0,0,0,0,0.001277,0.001277,0.001277,0,0,0,0,0.005109,0,0,0.010217,0.149509,0.096154,0,0,0.001277,0.001277,0,0,0,0,0,0,0,0,0,0.038462,0.076135,0.001089,0.019231,0,0,0,0,0,0.004651,0.004651,0.000229,0.000263,0.001277,0.001277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001277,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,antongulikov
0,0,-2.528392,0,0,0,0,0,0,0,0,1,0,0,0,-1.781177,0.011628,0,0,0,0.01938,0,0.01938,0,0,0.011628,0,0,0,0.050388,0,0,0,0,0.003876,0,0,0.003876,0,0.011628,0,0,0,0,0,0,0,0,0.22102,0,0,0,0,0,0,0.003876,0,0,16.458333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001827,0.032258,0,0,0,0,0,0.007194,0.007194,0.000354,0.000407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23nigam
0,6.5,-1.989224,0.003788,0,0.003788,0,0.003788,0.003788,0,0,1,0.003788,0,0,-1.857455,0,0.003788,0.015152,0,0,0,0,0.003788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007576,0,0,0.283154,0,-0.031173,0.08,0,0,0.003788,0.011364,0,0,14.612245,0,0,0,0,0,0,8,0,0,0,0.007576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007576,0.062196,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002265,0.04,0,0,0,0,0,0.007752,0.007752,0.000382,0.000439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026515,0,0,0,0,0,0,0,0,0,3abdelazim
6,6.5,-0.515876,0,0,0.005063,0.002532,0.002532,0.002532,0.002532,0,0,0,0,0,0,0.002532,0,0,0.007595,0.007595,0,0.007595,0,0.002532,0.012658,0.133333,-0.095715,0.007595,0.017722,0.002532,0,0,0.002532,0.002532,0,0,0.002532,0,0.002532,0.002532,0,0.002532,0,0,0.010127,0,0,0.528365,0,-0.051954,0.133333,0.002532,0,0,0.035443,0,0,24.535714,0,0,0,0,0,0,0,0,0,0,0.002532,0,0,0,0.002532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002532,0,0,0,0,0,0,0.002532,0,0,0,0,0,0,0,0,0,0,0,0,0.002532,0,0,0,0,0,0,0,0,0,0.012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003775,0.066667,0,0,0,0,0,0.011905,0.011905,0.000586,0.000674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3of7
0,0,-0.824724,0,0,0.002203,0.002203,0,0,0.002203,0,0,0.002203,0,0,0,0,0,0.006608,0,0,0.002203,0,0,0,0,0,0,0,0.006608,0,0,0,0,0.002203,0,0,0,0.002203,0,0,0,0,0,0,0,0,0,0.410732,0,0,0,0,0,0.002203,0.011013,0,0,16.813953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0.008811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333,0.065983,0.000944,0.016667,0,0,0,0,0,0.003731,0.003731,0.000184,0.000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACMonster
6,0,-1.409687,0,0,0,0,0,0.002967,0.002967,0,0,0,0,0,0,0,0,0,0.008902,0,0,0,0.014837,0,0,0.064516,-0.046314,0,0,0,0,0,0,0.002967,0,0,0,0,0,0.008902,0,0,0,0.002967,0,0,0,0.228378,0,0,0,0,0,0.014837,0.011869,0,0,28.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001827,0.032258,0,0,0,0,0,0.009346,0.009346,0.00046,0.000529,0,0,0,0,0,0.008902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0.002967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACPrimer
0,4.5,-1.5116,0,0,0,0,0,0,0,0,1,0.002525,0,0,-2.634784,0,0.012626,0.005051,0,0,0.002525,0,0.012626,0,0,0,0,0.005051,0,0.002525,0,0,0.002525,0.002525,0.002525,0,0,0.002525,0,0,0.002525,0.002525,0,0,0.007576,0,0,0.267992,0,-0.041017,0.105263,0,0,0.012626,0.040404,0,0,19.405797,0,0,0,0,0,0,0,0,0,0,0.002525,0,0,0,0,0,0,0,0.002525,0,0,0,0,0,0,0,0.002525,0.002525,0,0,0,0,6.5,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263,0.208369,0.00298,0.052632,0,0,0,0,0,0.012658,0.012658,0.000623,0.000717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADJA
0,0,-2.400453,0.012376,0.002475,0,0,0,0,0,0.035714,1,0.002475,0.005587,0.000079,-3.025547,0,0.007426,0.009901,0,0,0.002475,0,0.007426,0,0,0,0,0.002475,0,0.002475,0,0,0.002475,0,0,1,0,0.002475,0,0,0,0,0,0,0,0,0,0.137303,0,0,0,0,0,0.007426,0.034653,0.00495,0.071429,19.5,0,0,0,0,0,0,6.5,0,0,0,0.002475,0,0,0,0,0,0.019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002475,0,0,0,0,0,0,0,0,0.002475,2,0,0,0,0,0,0,0,0,0,0,0.00495,0.088851,0.057143,0.019802,0,0,0,0.039106,0.050875,0,0,0.028571,0.054558,0,0,0,0,0,0.001618,0.028571,0,0,0,0,0,0.005587,0.005587,0.000275,0.000316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0.002475,0,0,0,0,0.002475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEtheReal
0,0,-2.260025,0,0.002915,0.005831,0.002915,0.002915,0.002915,0.002915,0.028571,1,0.002915,0.009174,0.000129,-1.920158,0.002915,0,0,0,0.014577,0.002915,0.014577,0,0.002915,0.011662,0,0,0.002915,0.020408,0.002915,0,2,0.002915,0.002915,0.002915,1,0.002915,0,0,0.005831,0.002915,0,0,0,0,0.043478,0.035454,0.221382,0.002915,0,0,0,0,0,0.040816,0.005831,0.057143,17.4,0,0,0,0,0,0,6.5,0.057143,0.005831,0,0.005831,0.002915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.008746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002915,0,0,0.011662,0.135208,0.086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957,0.172131,0.002462,0.043478,0,0,0,0,0,0.009174,0.009174,0.000452,0.00052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK93
0,0,-0.104216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003861,0,0,0,0.019305,0,0.019305,0,0,0.015444,0,0,0,0.034749,0,0,0,0,0.003861,0,0,0.003861,0,0.011583,0,0,0,0,0,0,0,0,0.845857,0,0,0,0,0,0,0.003861,0,0,23.95,0,0,0,0,0,0,6,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015444,0,0,0,0,0.08,0.132778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011583,0.124392,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002265,0.04,0,0,0,0,0,0.010753,0.010753,0.000529,0.000609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKM
0,0,-0.2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003676,0,0,0,0.018382,0,0.018382,0,0,0.014706,0,0,0,0.033088,0,0,0,0,0.003676,0,0,0.003676,0,0.011029,0,0,0,0,0,0.007353,0,0,0.735075,0,0,0,0,0,0,0.003676,0,0,19.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953,0.034483,0,0,0,0,0,0.008772,0.008772,0.000432,0.000497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALONG
0,6,-1.328461,0,0,0,0,0,0,0,0,0,0.002564,0,0,0,0,0.012821,0.010256,0,0,0.002564,0,0.012821,0.002564,0,0,0,0.002564,0,0.002564,8,0,0.002564,0,0.002564,0,0,0.002564,0,0,0,0,0,0,0.007692,0,0,0.255734,0,-0.035423,0.090909,0.002564,0,0.007692,0.035897,0,0,18.87931,0,0.005128,0,0,0,0,0,0,0,6.5,0.002564,0,0,0,0.002564,0,0,0,0,0,0.045455,0.073568,0,0,0,0.010256,0.002564,0,0,0,0.090909,0.150885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002574,0.045455,0,0,0,0,0,0.009346,0.009346,0.00046,0.000529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrian.Orzepowski
0,0,-0.636605,0.002941,0,0.005882,0.002941,0.002941,0.002941,0.002941,0,0,0,0,0,0,0,0.014706,0.011765,0,0,0,0,0.014706,0,0,0,0,0.005882,0,0,0,0,0,0,0,0,0,0,0,0.002941,0,0,0,0,0,0,0,0.480745,0,0,0,0,0,0.014706,0.005882,0,0,25.913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020588,0,0,0,0,0,0,0,0,0,0,0,0,0.105263,0.208369,0.00298,0.052632,0,0,0,0,0,0.013889,0.013889,0.000684,0.000787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AhmedSalem
0,6,-1.79759,0,0.002415,0,0,0,0,0,0.025,1,0,0.005128,0.000072,-2.406654,0.002415,0,0,0,0,0,0.009662,0,0,0.012077,0,0,0,0.019324,0,0,0,0,0.002415,0,1,0.002415,0,0,0.002415,0.002415,0,0,0,0.004831,0,0,0.251601,0,-0.014704,0.037736,0,0,0.007246,0.009662,0,0,17.316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001068,0.018868,0,0,0,0.004831,0,0.005128,0.005128,0.000253,0.00029,0.002415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AizukiKoh
0,0,-0.1033,0.003215,0,0,0,0,0,0,0,0,0.003215,0,0,-6.625392,0.003215,0,0,0,0.016077,0,0.016077,0,0,0.012862,0,0,0,0.028939,0,0,0,0,0.003215,0.003215,0,0.003215,0,0.009646,0,0,0,0,0,0,0,0,0.786277,0,0,0,0,0,0,0.025723,0,0,18.904762,0,0,0,0,0,0,0,0,0,6.5,0.003215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003215,0.012862,0,0,0,0,0.0625,0.103733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177,0.03125,0,0,0,0,0,0.006536,0.006536,0.000322,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akitsukineko
