feature6766,feature6739,feature2332,feature2292,feature8471,feature3092,feature12293,feature3571,feature11087,feature412,feature13253,feature10539,feature9006,feature9551,feature5935,feature11538,feature5820,feature2126,feature626,feature11458,feature10277,feature13252,feature10928,feature653,feature9393,feature5385,feature11364,feature7107,feature537,feature944,feature12924,feature6928,feature2059,feature3525,feature5598,feature7052,feature954,feature7007,feature12374,feature6127,feature5054,feature13414,feature5204,feature1311,feature7103,feature9133,feature7118,feature5361,feature10562,feature13390,feature3960,feature3352,feature11700,feature972,feature3436,feature2733,feature6638,feature10900,feature11212,feature7077,feature11402,feature381,feature3496,feature5627,feature2450,feature11630,feature19,feature4292,feature6954,feature382,feature1572,feature11365,feature6029,feature8933,feature3852,feature2776,feature3347,feature1894,feature11674,feature5322,feature12884,feature4495,feature12881,feature822,feature8981,feature7977,feature10915,feature9703,feature180,feature8476,feature10846,feature3319,feature5534,feature9770,feature9064,feature10862,feature1984,feature4247,feature12955,feature10664,feature7057,feature7765,feature7849,feature2436,feature7521,feature146,feature11647,feature9722,feature366,feature10460,feature10467,feature9643,feature7466,feature3946,feature3564,feature9897,feature4353,feature3804,feature1400,feature7117,feature5642,feature4173,feature11474,feature8526,feature1520,feature11994,feature11229,feature6484,feature9143,feature2846,feature11745,feature9134,feature7621,feature6073,feature12709,feature4758,feature6332,feature244,feature7906,feature1565,feature8785,feature5738,feature892,feature6898,feature10247,feature2790,feature3862,feature8921,feature6062,feature3675,feature11850,feature2430,feature83,feature12262,feature11314,feature2959,feature4432,feature5898,feature6800,feature5823,feature6760,feature4327,feature2376,feature12912,feature3416,feature13064,feature11433,feature2802,feature113,feature4541,feature7244,feature3419,feature4859,feature5593,feature3520,feature11311,feature4265,feature8468,feature13142,feature10697,feature2508,feature7115,feature7902,feature7100,feature3711,feature792,feature2646,feature10773,feature1095,feature8464,feature2914,feature11779,feature2031,feature1413,feature11349,feature11366,feature343,feature888,feature9388,feature5499,feature13278,feature6937,feature10021,feature3624,feature2120,feature2868,feature3359,feature4781,feature12063,feature7288,feature2151,feature10155,feature11058,feature2686,feature355,feature7867,feature967,feature11705,feature12961,feature10217,feature3673,feature920,feature2866,feature4974,feature895,feature2079,feature5317,feature2455,feature6607,feature1617,feature11833,feature9828,feature10245,feature10246,feature10254,feature4164,feature1505,feature619,feature2908,feature1921,feature9381,feature1926,feature7926,feature12783,feature7948,feature7950,feature4860,feature6809,feature1210,feature10686,feature2184,feature6816,feature5815,feature7489,feature12138,feature9314,feature5008,feature2275,feature7692,feature13066,feature1874,feature5449,feature4903,feature5307,feature10946,feature406,feature8031,feature12758,feature5209,feature9176,class
6,0,-1.995358,0,0,0,0,0,0,0,0,0.008,0,1,-1.791759,0,0.016,0,0.008,0,0,0,0,0.008,0,0,0,0.024,0,0,0,0.019231,0,0.106235,0.111111,0.04,0,0,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0,0.258303,14.208333,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.057692,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0.055556,0.003797,0,0,0,0,0.008,0.008,0.015873,0.019231,0.015873,0.001085,0.001085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antinomyra
6.5,6,-0.494449,0,0,0,0.013333,0.006667,0.006667,0.006667,0.006667,0,0,0,0,0.006667,0,0,0,0,0,0.006667,0.026667,0,0.013333,0.013333,0.033333,0.026667,0,0,0,0.02,0.006667,0.106235,0.111111,0.006667,0,0,0,0,0,0,0.02,0,0.013333,0.006667,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.546667,18.709677,0.079832,0.111111,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.006667,0,0.006667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0.006667,0.006667,0,0.006667,0.006667,0,0.055556,0.003797,0,0,0,0,0.006667,0.006667,0.016393,0.02,0.016393,0.00112,0.00112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antoniuk
0,6,-2.038856,0,0,0,0.012346,0.006173,0.006173,0.006173,0.006173,0,0,0,-3.743604,0,0.012346,0,0.006173,0,0,0.006173,0,0.006173,0,0,0,0,0,0,0,0,0,0,0,0.030864,0,0,0,0,0,0,0,0,0.024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018519,0.155989,15.37037,0.071849,0.1,0,0,0,0,0.021277,0,0,0,0.021277,0,0,0,0,0,0,0,0,0.006173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006173,0.006173,0,0.05,0.003417,0,0,0.006173,0,0.006173,0.006173,0.017857,0.021277,0.017857,0.001221,0.001221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0.006173,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021277,0,0,0,0,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa2985759
0,6,-0.725041,0,0,0,0,0,0,0,0,0.007813,0,0,0,0,0.015625,0,0.007813,0,0,0,0,0.007813,0,0,0,0,0,0,0,0,0,0,0,0.039063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018182,0.018182,0.023438,0.423529,21.352941,0.055269,0.076923,0,0,0,0,0.018182,0,0,0.007813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007813,0.007813,0,0.038462,0.002629,0,0,0,0,0.007813,0.007813,0.015152,0.018182,0.015152,0.001036,0.001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaaaajack
6.5,0,-0.623903,0.013043,0,0,0,0,0,0,0,0,0,0,0,0.004348,0,0,0,0,0,0,0.017391,0,0,0,0.021739,0.013043,0,0,0,0.013889,0.004348,0.095611,0.1,0.004348,0,0,0,0,0,0.004348,0,0.004348,0,0.004348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48547,23.486486,0,0,0,0,0,0,0,0,0,0.004348,0,0,0,0,0.008696,0.008696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004348,0,0.043478,0.041667,0.004348,0,0,0,0,0,0,0,0,0,0,0,0.004348,0.004348,0,0.05,0.003417,0,0,0,0,0.004348,0.004348,0.012987,0.013889,0.012987,0.000888,0.000888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013889,0,0,0.013043,0,0,0,0.05,0.147776,0.017391,0,0,0,0,0,0,0,0,0,0,abdurak
3.466667,0,-1.84055,0.036988,0.001321,0.001321,0.002642,0.001321,0.001321,0.001321,0.001321,0,2.636364,0,0,0,0.006605,2,0.007926,0.006897,0.008436,0,0.005284,0.001321,0.002642,0,0.042272,0.019815,0,0.005284,0.005284,0,0,0.270598,0.283019,0.005284,0,0,0,0,0,0.009247,0,0,0.001321,0,0,1,0,0,0,0.001321,0.033526,0.018868,0,0,0,0,0,0,0.153723,30.338028,0,0,0.001321,0,0,0,0,0,0,0.003963,0,0,0,0,0.002642,0.002642,0,0,0,0,0.001321,0.003963,0.003963,0,0.068632,0.027586,0.027586,2,0.068632,1,0,0,0,0.003963,0.003963,0,0,0,0.072655,0.02439,0,0.001321,0,0,0,0,0,0,0.001321,0,0,0,0.001321,0.001321,0,0.018868,0.00129,0,0,0,0,0.001321,0.001321,0.006897,0.00813,0.006897,0.000471,0.000471,0.001321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.001321,0,0,0.02439,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0.00813,0.00813,0.00813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001321,0,0,0,0,0,0,0,0,adi.pearl
0,4.5,-1.392229,0.011331,0,0,0,0.002833,0.002833,0,0,0.002833,0,0,0,0,0,0,0,0,0,0,0,0.002833,0,0,0,0,0.002833,0,0,0,0,0,0,0.014164,0,0,0.002833,0,0.005666,0,0,0.002833,0,0.002833,0,0,0,0,0,0,0,0,0,0,0.002833,0.014493,0.014493,0.008499,0.228928,18.169231,0.046354,0.064516,0,0.002833,0,0,0,0.002833,0,0.002833,0,0,0,0,0.005666,0.005666,0.002833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002833,0,0.056657,0.043478,0.002833,0,0,0.002833,0,0,0,0,0,0,0,0,0.002833,0.002833,0,0.032258,0.002205,0,0,0,0,0.002833,0.002833,0.010989,0.014493,0.010989,0.000751,0.000751,0,0,0,0,0,0.002833,0,0.002833,0,0,0,0,0,0.002833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002833,0,0,0,0,0,0.028986,0.002833,0,0,0,0,0,0,0,0,0,0.002833,0,0,0,0,0,0,0,0,0,0,0,0,0.002833,0,0,0,0.014164,0.005666,0.005666,0.002833,0.032258,0.095339,0.011331,0.005666,0,0,0,0,0,0,0,0,0,aibaiche
0,0,-1.511832,0.015209,0.007605,0.007605,0.007605,0.003802,0.003802,0.003802,0.003802,0.003802,2,0,-3.623639,0.003802,0,2.5,0,0.014085,0.017228,0,0.015209,0,0.007605,0.007605,0.019011,0,0,0,0,0,0.003802,0,0,0.003802,0,0.003802,0.003802,0.003802,0.003802,0.003802,0,0.003802,0,0.003802,0,1,0,0,0,0.007605,0.177686,0.1,0,0,0.003802,0,0.017544,0,0.22236,19.68,0,0,0.003802,0.003802,0,0,0,0.003802,0,0.003802,0,0,0,0,0.007605,0.007605,0,0,0,0.003802,0.003802,0.007605,0.007605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022814,0.052632,0.003802,0,0,0,0,0,0,0,0.003802,0,0,0,0.003802,0.003802,0,0.05,0.003417,0,0,0,0,0.003802,0.003802,0.014085,0.017544,0.014085,0.000963,0.000963,0.003802,0,0,0,0,0,0,0.003802,0,0,0,0.003802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,2,1,3,0.1,0.319318,0,0,0,0,0,0,0.015209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017544,0,0.017544,0.017544,0,0.017544,0,0,0,0,0,0.003802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011407,0,0,0.017544,0,akhtyamovpavel
0,0,-1.295028,0.013043,0.026087,0.026087,0,0,0,0,0,0.002174,2.25,0,0,0,0.002174,2,0.006522,0.118812,0.145328,0,0.006522,0.002174,0.002174,0.002174,0.006522,0,0.002174,0.006522,0.006522,0,0,0,0,0.015217,0,0.002174,0.004348,0.002174,0.004348,0,0,0.002174,0,0.002174,0,1,0.004348,0.004348,0,0.002174,0.044421,0.025,0.006522,0.006522,0.002174,0,0.014286,0,0.257866,22.9875,0,0,0.002174,0,0,0,0,0,0,0.002174,0,0,0,0,0.019565,0.019565,0.002174,0,0,0.008696,0.002174,0.01087,0.01087,0,0.073898,0.029703,0.029703,2,0.073898,1,0,0.002174,0.002174,0.006522,0.006522,0.002174,0,0,0.021739,0.042857,0.002174,0.002174,0,0,0,0,0,0,0.002174,0.002174,0,0,0.002174,0.002174,0,0.025,0.001709,0,0,0,0,0.002174,0.002174,0.009901,0.014286,0.009901,0.000677,0.000677,0,0,0,0,0,0,0,0,0,0,0,0.002174,0,0,0,0,0,0,0,0.002174,0,0,0,0,0,0.002174,0,0,0,0,0,0,0,0.025,0.002174,2,0.071593,0,0,0,2,1,3,0,0,0,0,0,0.014286,0.014286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006522,0,0,0,0,0,0,0,0,2.666667,0,0.008696,0,0,0.028571,0.002174,0,0,0,0,0,0.075,0.229246,0,0.002174,0,0,0,0.002174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002174,0,0,0,0,0,0,0,5,aknow
8,0,-1.355711,0,0,0,0,0,0,0,0,0,0,1,-3.135494,0,0,0,0,0,0,0,0.025157,0,0.012579,0.012579,0.031447,0.018868,0,0,0,0.015385,0.006289,0.086919,0.090909,0.012579,0,0.006289,0,0,0,0.006289,0.015385,0.006289,0,0.006289,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0.279661,15.62069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0.030769,0.006289,0,0,0,0,0,0,0,0,0,0,0,0.006289,0.006289,0,0.045455,0.003107,0,0,0,0,0.006289,0.006289,0.012821,0.015385,0.012821,0.000876,0.000876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alberta.green
0,6,-3.213528,0,0,0,0.010309,0.005155,0.005155,0.005155,0.005155,0,0,1,-2.554283,0,0.010309,0,0.010309,0,0,0.005155,0,0.005155,0,0,0,0,0,0,0,0,0,0,0,0.025773,0,0,0,0,0,0,0,0,0.005155,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0125,0.015464,0.109302,14.90625,0.047899,0.066667,0,0,0.005155,0.005155,0.0125,0,0,0.005155,0,0,0,0,0,0,0,0,0,0,0,0.005155,0.005155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082474,0,0,0.005155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alex9801
0,0,-1.092947,0,0,0,0,0,0,0,0,0,5.75,0,0,0.002262,0,0,0,0,0,0,0.00905,0,0.004525,0.002262,0.011312,0,0,0,0,0,0.002262,0,0,0.004525,0,0,0,0,0.004525,0.002262,0,0,0,0.002262,0,0,0.002262,0.002262,0,0,0,0,0,0,0,0,0,0,0.323718,18.772727,0,0,0,0,0,0,0,0,0,0.002262,0,0,0,0,0.004525,0.004525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070136,0.011628,0,0,0,0,0,0,0,0,0,0,0,0,0.006787,0.006787,0,0.033333,0.002278,0,0,0,0,0.002262,0.002262,0.009804,0.011628,0.009804,0.00067,0.00067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006787,0.006787,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.011312,5.8,0.477284,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alikhtarov
6,0,-0.893517,0,0,0,0.012821,0.00641,0.00641,0.00641,0.00641,0.00641,0,0,0,0,0,0,0.00641,0,0,0,0.025641,0,0.012821,0.00641,0.012821,0.019231,0,0,0,0.020408,0,0.106235,0.111111,0.00641,0,0,0,0.00641,0,0.00641,0.020408,0.00641,0,0.00641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36715,23.583333,0,0,0,0,0,0,0,0,0,0.00641,0,0,0,0,0.012821,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044872,0.061224,0,0.00641,0,0,0,0,0,0,0,0,0,0,0.00641,0.00641,0,0.055556,0.003797,0,0,0,0,0.00641,0.00641,0.016667,0.020408,0.016667,0.001139,0.001139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0.025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anorange0409
0,0,-2.255475,0.031579,0,0,0.004211,0.002105,0.002105,0.002105,0.002105,0,0,1,-4.149649,0.002105,0,0,0,0,0,0.002105,0.008421,0,0.004211,0.004211,0.012632,0,0,0,0,0,0.002105,0,0,0.004211,8,0.002105,0.002105,0,0.002105,0.002105,0,0,0.006316,0.002105,0,0,0,0,0,0,0,0,0,0,0,0,0.012821,0,0.113924,23.157895,0,0,0.002105,0,0.002105,0.002105,0,0.002105,0,0.004211,0,0,0,0,0.012632,0.012632,0.002105,0,0,0.002105,0.002105,0.008421,0.008421,0.004211,0,0,0,0,0,0,0,0,0,0,0,0.002105,0.002105,0.012821,0.044211,0.038462,0,0,0,0,0.05,0.087963,0,0,0.002105,0,0,6.5,0.002105,0.002105,0.002105,0.05,0.003417,0,0.012821,0.002105,0,0.002105,0.002105,0.010638,0.012821,0.010638,0.000727,0.000727,0,0.006316,0,0,6,0,0,0,0,0.008421,0,0,0,0,0.012821,0.1,0.230158,0.012821,0,0.002105,0,0,0,0,0,0,0,0,0.260269,0.1,0,0,0,0,0,0,0,0.002105,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0.002105,0.002105,0,0.002105,0,0,0,0.012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002105,0.012821,0,0,0,0.012821,0.012821,0,0,0,0,0,0,0,0,0,0.012821,0,0,0.002105,0,0,0,0,0,0,0,0,0,0,0.173638,0.05,0,0.002105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.002105,0,0,0,antongulikov
0,6.5,-1.88018,0.002375,0,0,0.004751,0.002375,0.002375,0.002375,0.002375,0.002375,0,1,-2.350184,0.002375,0,0,0,0,0,0,0.014252,0.002375,0.009501,0.002375,0.011876,0,0,0,0,0,0.002375,0,0,0,0,0,0.007126,0,0,0.002375,0,0,0,0.002375,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0.004751,0.241685,14.933333,0.043545,0.060606,0,0,0.002375,0.002375,0.011765,0,0,0,0.011765,0,0,0,0,0,0,0,0,0.011876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064133,0.058824,0,0,0.011765,0,0,0,0,0,0,0,0,6.5,0.002375,0.002375,0,0.030303,0.002071,0,0,0,0,0.002375,0.002375,0.008929,0.011765,0.008929,0.00061,0.00061,0,0,0,0,0,0,0,0,0,0.007126,0.016627,0,0,0,0.011765,0.060606,0.13949,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3abdelazim
0,0,-2.373068,0,0.001264,0.001264,0.002528,0.001264,0.001264,0.001264,0.001264,0.001264,0,1,-1.928888,0.001264,0,2,0,0.125,0.152897,0,0.007585,0,0.005057,0.003793,0.00885,0,0.001264,0,0,0,0.001264,0,0,0,0,0.001264,0.002528,0,0.001264,0.001264,0,0,0,0.001264,0,1,0,0,0,0.001264,0.253837,0.142857,0,0,0.001264,0,0,0.006321,0.217764,17.374046,0,0,0,0.001264,0.002528,0.002528,0,0,0,0,0,0,0,0,0.002528,0.002528,0,0.001264,0,0.005057,0.001264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035398,0,0,0,0,0,0,0,0,0,0,0.001264,0,0,0.001264,0.001264,0,0.142857,0.009764,0,0,0,0,0.001264,0.001264,0.125,1,0.125,0.008544,0.008544,0,0.003793,0,0,0,0,0,0,0,0,0,0,0,0.001264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK93
0,0,-0.067506,0,0,0,0,0,0,0,0,0,0,0,0,0.002703,0,0,0,0,0,0,0.016216,0,0.010811,0.002703,0.013514,0,0,0,0,0,0.002703,0,0,0,0,0,0,0,0,0.002703,0,0,0.002703,0.002703,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0.870968,23.015873,0,0,0,0,0,0,0,0.005405,0.010811,0.002703,0,0.014085,0.161545,0.068966,0,0,0,0,0.014085,0.010811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018919,0.042254,0,0,0,0,0,0,0.014085,0.014085,0,0,0,6,0.002703,0.002703,0,0.034483,0.002357,0,0,0,0,0.002703,0.002703,0.01087,0.014085,0.01087,0.000743,0.000743,0,0,0,0,0,0,0,0,0,0.008108,0,0,0,0,0.014085,0.068966,0.15873,0.014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKM
6,0,-1.622621,0,0,0,0,0,0,0,0,0.001742,0,1,-1.832815,0.001742,0,0,0,0,0,0,0.010453,0,0.006969,0.005226,0.008711,0.005226,0,0,0,0.003759,0.001742,0.020343,0.021277,0,0,0,0,0.001742,0,0.001742,0.003759,0.001742,0,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0.003759,0,0.315366,17.393617,0,0,0,0,0.001742,0.001742,0,0,0,0.010453,0,0,0,0,0,0,0,0,0,0.001742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019164,0.030075,0,0,0,0,0,0,0,0,0,0,0,0,0.001742,0.001742,0,0.010638,0.000727,0,0,0,0,0.001742,0.001742,0.002801,0.003759,0.002801,0.000191,0.000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antinomyra
