feature7201,feature7172,feature1304,feature2879,feature2058,feature295,feature383,feature4704,feature2976,feature6731,feature4461,feature4866,feature7276,feature5257,feature4747,feature2395,feature2969,feature1299,feature3872,feature2657,feature2848,feature6732,feature2684,feature6083,feature1194,feature6528,feature2910,feature4980,feature526,feature946,feature6409,feature2209,feature1011,feature4970,feature7075,feature1755,feature2841,feature2862,feature6387,feature6205,feature4634,feature3243,feature5022,feature705,feature4976,feature5873,feature456,feature3593,feature5601,feature2667,feature6026,feature6040,feature5837,feature4005,feature5010,feature6294,feature191,feature1436,feature2236,feature5491,feature5518,feature5336,feature6582,feature4043,feature4902,feature1059,feature2909,feature3360,feature5539,feature7032,feature1670,feature3563,feature4584,feature2445,feature6913,feature2541,feature1551,feature3778,feature5122,feature3818,feature3173,feature5564,feature697,feature7167,feature192,feature1174,feature1874,feature6626,feature1128,feature1383,feature1072,feature6569,feature4119,feature4960,feature3021,feature520,feature275,feature72,feature3441,feature2149,feature2004,feature3972,feature5597,feature3206,feature2368,feature7420,feature5200,feature4977,feature5985,feature1765,feature5181,feature453,feature5298,feature5541,feature6001,feature2865,feature7343,feature4483,feature4224,feature5207,feature891,feature5134,feature4869,feature208,feature6857,feature6129,feature5367,feature2170,feature7043,feature1681,feature6881,feature5445,feature6478,feature7218,feature5342,feature5705,feature6232,feature7193,feature6796,feature794,feature5635,feature2874,feature2270,feature6742,feature2697,feature6800,feature5373,feature1942,feature1534,feature3885,feature988,feature2214,feature6064,feature182,feature4975,feature4865,feature532,feature4244,feature4032,feature4438,feature130,feature4592,feature180,feature4650,feature123,feature168,feature2677,feature2681,feature2481,feature22,feature445,feature4757,feature1295,feature2733,feature6046,feature6463,feature2326,feature3219,feature1312,feature1835,feature3561,feature2674,feature6022,feature5486,feature2723,feature3379,feature19,feature5316,feature1301,feature5543,feature5487,feature3435,feature4397,feature4716,feature3315,feature1069,feature152,feature6522,feature1099,feature1248,feature2549,feature193,feature2145,feature2791,feature5937,feature2994,feature7403,feature2473,feature1805,feature558,feature5035,feature4929,feature2196,feature5668,feature5056,feature3644,feature6539,feature1330,feature3392,feature4895,feature4819,class
6,0,-1.373716,0,0,0,0,0,0,0,0,0,0,1,-2.153874,0,0.007843,0,0.003922,0,0,0.003922,0,0.003922,0,0,0,0.011765,0,0,0,-0.030547,0.042553,0.015686,0,0,0,0,0,0,0,0,0.003922,0,0.011765,0,0,0,0,0,0,0,0,0,0,0.364706,13.92,0,0,0,0,0,0,0,0,0,0.003922,0,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003922,0,0,0,0,0,0.015686,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084234,0.042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allocator64
5.5,6.5,-1.599868,0.005405,0,0,0,0,0,0,0,0,0,1,-1.953148,0.005405,0,0,0,0,0,0,0.021622,0,0.010811,0.021622,0.043243,0.016216,0,0,0.005405,-0.05522,0.076923,0,0,0,0,0,0,0,0,0,0,0.005405,0.032432,0,0,0,0,0,0,0,0,0,0.010811,0.327314,18.375,0.076923,-0.029974,0,0,0,0,0,0,0,0.005405,0,0.066667,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037838,0.005405,0,0,0,0,0,0,0,0,0.005405,0,0.002178,0.038462,0,0,0,0.005405,0.000674,0.011905,0.000586,0.011905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amoebius
6,0,-0.538997,0,0,0.009852,0.004926,0.004926,0.004926,0.004926,0.004926,0,0,0,0,0,0.004926,0,0.009852,0,0,0,0.004926,0,0.004926,0,0,0.014778,0,0,0,-0.053175,0.074074,0.014778,0,0,0,0,0,0,0,0,0,0.004926,0.034483,0,0,0,0,0,0,0,0,0,0,0.522822,27.185185,0,0,0,0,0,0,0,0,0,0.009852,0,0.066667,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098522,0,0,0,0,0,0,0,0,0,0.004926,0,0.002097,0.037037,0,0,0,0.004926,0.000572,0.010101,0.000497,0.010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0.024631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anorange0409
0,8.666667,-1.876082,0.019157,0,0.002554,0.001277,0.001277,0.001277,0.001277,0,0,0,1,-2.916917,0.001277,0,0,0.001277,0,0,0.001277,0.005109,0,0.002554,0.002554,0.005109,0,0,0,0.001277,0,0,0.001277,8,0.001277,0.001277,0,0,0.001277,0,0,0.003831,0.001277,0,0,0,0,0,0,0,0,0,0,0.007663,0.191971,21.64486,0.115385,-0.044961,0.001277,0,0.001277,0,0.001277,0,0.0125,0.002554,0,0.0125,0,0,0.025543,0.25,0.001277,0,0.0125,0.003831,0.001277,0.005109,0.002554,0.05,0,0,0,0,0,0,0,0,0,0,0.001277,0.001277,0.028097,0,0,0,0.019231,0.031125,0.001277,0,0,10.2,0.001277,0.005109,0.001089,0.019231,0,0.001277,0,0.001277,0.000263,0.004651,0.000229,0.004651,0,0.003831,0,6,0,0,0,0,0.010217,0,0,0,0,0.096154,0.149509,0,0.001277,0,0,0,0.076135,0.038462,0,0,0,0,0,0,0,0.001277,0,0,1,3,2,0,0,0,0,0,0,0,0,0.001277,0.001277,0.001277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001277,0,0,0,0,0,0,0.019231,0.060049,0,0.001277,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.001277,0,antongulikov
0,0,-2.528392,0,0,0,0,0,0,0,0,0,0,1,-1.781177,0.011628,0,0,0,0,0,0,0.01938,0,0.01938,0.011628,0.050388,0,0,0,0.003876,0,0,0,0,0,0,0,0,0,0.011628,0,0,0.003876,0,0,0,0,0,0,0,0,0,0,0,0.22102,16.458333,0,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0,0,0,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01938,0,0,0,0,0,0,0,0,0,0.003876,0,0.001827,0.032258,0,0,0,0.003876,0.000407,0.007194,0.000354,0.007194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23nigam
0,6.5,-1.989224,0.003788,0,0.003788,0.003788,0,0.003788,0,0.003788,0,0,1,-1.857455,0,0.003788,0,0.015152,0,0,0,0,0.003788,0,0,0,0,0,0,0,0,0,0.003788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007576,0.283154,14.612245,0.08,-0.031173,0,0,0,0,0,0,0,0,0,0.052632,0,0,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07197,0,0.003788,0,0,0,0,0,0,8,0.003788,0,0.002265,0.04,0,0,0,0.003788,0.000439,0.007752,0.000382,0.007752,0,0,0,0,0,0,0,0,0.007576,0.026515,0,0,0,0.04,0.062196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3abdelazim
0,0,-2.260025,0,0.002915,0.005831,0.002915,0.002915,0.002915,0.002915,0.002915,0,0.028571,1,-1.920158,0.002915,0,2,0,0.009174,0.000129,0,0.014577,0,0.014577,0.011662,0.020408,0,0.002915,0,0.002915,0,0,0,0,0.002915,0.002915,0.002915,0,0.002915,0,0.002915,0.005831,0.002915,0,0,1,0,0,0.035454,0.043478,0.002915,0,0,0,0.221382,17.4,0,0,0,0,0,0,0,0,0,0,0,0.028571,0,0,0.005831,0.057143,0,0.002915,0.028571,0.002915,0,0.005831,0,0.057143,0,0,0,0,0,0,0,0,0,0,0,0.002915,0.017493,0,0,0,0,0,0,0.002915,0,6.5,0.002915,0.002915,0.002462,0.043478,0,0,0,0.002915,0.00052,0.009174,0.000452,0.009174,0,0.008746,0,6,0,0,0,0,0.011662,0,0,0,0,0.086957,0.135208,0,0,0,0,0,0.172131,0.086957,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AK93
0,0,-0.104216,0,0,0,0,0,0,0,0,0,0,0,0,0.003861,0,0,0,0,0,0,0.019305,0,0.019305,0.015444,0.034749,0,0,0,0.003861,0,0,0,0,0,0,0,0,0,0.011583,0,0,0.003861,0,0,0,0,6.5,0,0,0,0,0,0,0.845857,23.95,0,0,0,0,0,0,0,0.015444,0,0.003861,0,0.037037,0.08,0.132778,0,0,0,0,0.037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007722,0,0,0,0,0,0,0,0,6,0.003861,0,0.002265,0.04,0,0,0,0.003861,0.000609,0.010753,0.000529,0.010753,0,0,0,0,0,0,0,0,0.011583,0,0,0,0,0.08,0.124392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKM
0,0,-0.2267,0,0,0,0,0,0,0,0,0,0,0,0,0.003676,0,0,0,0,0,0,0.018382,0,0.018382,0.014706,0.033088,0,0,0,0.003676,0,0,0,0,0,0,0,0,0,0.011029,0,0,0.003676,0,0,0,0,0,0,0,0,0,0,0.007353,0.735075,19.375,0,0,0,0,0,0,0,0,0,0,0,0.043478,0,0,0,0,0,0,0.043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011029,0,0,0,0,0,0,0,0,0,0.003676,0,0.001953,0.034483,0,0,0,0.003676,0.000497,0.008772,0.000432,0.008772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALONG
0,6,-1.328461,0,0,0,0,0,0,0,0.002564,0,0,0,0,0,0.012821,0,0.010256,0,0,0,0,0.012821,0,0,0,0,0.002564,0,0,0,0,0.007692,8,0.002564,0.002564,0.002564,0,0.002564,0,0.002564,0,0,0,0,0,0,6.5,0,0,0,0,0.002564,0.007692,0.255734,18.87931,0.090909,-0.035423,0,0,0.002564,0,0,0.010256,0.027778,0.002564,0,0.027778,0.090909,0.150885,0,0,0.002564,0,0.027778,0.002564,0,0,0.005128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04359,0,0.002564,0.002564,0.045455,0.073568,0,0,0,0,0.002564,0,0.002574,0.045455,0,0,0,0.002564,0.000529,0.009346,0.00046,0.009346,0,0,0,0,0,0,0.002564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrian.Orzepowski
0,6,-1.79759,0,0.002415,0,0,0,0,0,0,3.8,0.025,1,-2.406654,0.002415,0,0,0,0.005128,0.000072,0,0.009662,0,0,0.012077,0.019324,0,0,0,0.002415,0,0,0.007246,0,0,0,0,0,0,0,0,0.002415,0.002415,0,0,1,0,0,0,0,0,0,0,0.004831,0.251601,17.316456,0.037736,-0.014704,0,0,0.004831,0,0,0,0.05,0,0,0.025,0,0,0,0,0,0,0.025,0.007246,0,0,0,0,0,0,0,0,0,0,0,0.024155,0,0,0,0.002415,0.038647,0,0,0,0,0,0,0.002415,0,0,0.002415,0,0.001068,0.018868,0,0,0,0.002415,0.00029,0.005128,0.000253,0.005128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002415,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AizukiKoh
0,6,-1.911023,0,0,0.004988,0,0,0.002494,0.002494,0.002494,0,0,1,-2.284989,0,0.007481,0,0.012469,0,0,0,0,0.007481,0,0,0,0,0,0,0,0,0,0.007481,8,0.002494,0.002494,0.002494,0,0.002494,0,0.002494,0,0.002494,0,0,0,0,0,0,0,0,0,0,0.014963,0.224,13.909091,0.121212,-0.047231,0,0,0.007481,0,0,0,0.090909,0.002494,0,0.030303,0,0,0,0,0,0.002494,0.030303,0.002494,0,0,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029925,0,0.002494,0,0.030303,0.049045,0,0.002494,0.002494,0,0.002494,0,0.001716,0.030303,0,0,0,0.002494,0.000375,0.006623,0.000326,0.006623,0,0.007481,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11997,0.060606,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002494,0,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aleksander
0,0,-1.682463,0,0,0,0,0,0,0,0,0,0,1,-2.302585,0.008242,0,0,0,0,0,0,0.013736,0,0.013736,0.008242,0.035714,0.008242,0,0,0.002747,0,0,0,0,0,0,0,0,0,0.008242,0,0,0.002747,0,0,0,0,0,0,0,0,0,0,0,0.274301,18.403846,0,0,0,0,0,0,0,0,0,0,0,0.032258,0,0,0,0,0,0,0.032258,0,0,0.002747,0,0.032258,0,0,0,0,0,0,0,0,0,0,0,0,0.043956,0,0,0,0,0,0,0,0,0,0.002747,0,0.028314,0.5,0,0,0,0.002747,0.018876,0.333333,0.016414,0.333333,0,0,0,0,0,0,0,0.002747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0.002747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AngryBird
0,6,-1.742466,0.002475,0,0.00495,0.002475,0.002475,0.002475,0.002475,0.002475,0,0,1,-2.102021,0,0.012376,0,0.007426,0,0,0,0,0.012376,0,0,0,0,0,0,0,0,0,0.012376,0,0.002475,0.002475,0.002475,0,0,0,0.002475,0,0.002475,0,0,0,0,0,0,0,0,0,0.002475,0.007426,0.272158,19.365079,0.068966,-0.026873,0,0,0,0,0,0,0,0.002475,0,0.03125,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039604,0,0,0,0,0,0,0,0,6.5,0.002475,0,0.001953,0.034483,0,0,0,0.002475,0.000449,0.007937,0.000391,0.007937,0,0,0,0,0,0,0,0,0.014851,0,0,0,0,0.068966,0.107234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002475,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002475,0,0,0,0,AnnKats93
4.666667,0,-2.124843,0.019288,0.013353,0,0,0,0,0,0.001484,3,0.123288,1,-3.527667,0,0.004451,2,0.002967,0.06087,0.000859,0,0,0.004451,0,0,0,0.010386,0.001484,0.002967,0,-0.110441,0.153846,0.007418,0,0.001484,0.001484,0.001484,0.027397,0.001484,0,0.001484,0,0.001484,0,0,1,0,0,0.020909,0.025641,0.001484,0,0,0,0.13862,30.836066,0,0,0.001484,0.001484,0.002967,0,0,0,0.027397,0.001484,0.027397,0.013699,0,0,0.019288,0.178082,0,0,0.013699,0.002967,0.001484,0,0,0,2,0.016538,0.034783,0.030056,0.017391,1,0,0,0,0.002967,0.004451,0,0.051929,0,0.001484,0.001484,0,0,0.001484,0,0,0,0.001484,0,0.001452,0.025641,0,0,0.001484,0.001484,0.000492,0.008696,0.000428,0.008696,0.001484,0,0,0,0,0.001484,0,0,0,0,0.001484,0,0,0,0,0.013699,0,0.001484,0.001484,2,0,0,0,0.025641,0.053089,0,0,0,0,0,0.001484,0,1,3,2,0,0,0,0,0,0,0.008902,0,0,0,0,0.001484,0,0,0,0,0.002967,0,0,2,0.025641,0.066052,2,0,0.001484,0,0,0,0,0,0,0.05434,0.025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anta0
0,6,-1.526441,0,0,0,0,0,0,0,0.004049,0,0,1,-1.508897,0.004049,0,0,0,0,0,0,0.020243,0,0.020243,0.020243,0.02834,0,0,0,0.004049,0,0,0,0,0,0,0.004049,0,0,0.004049,0,0,0.004049,0,0,0,0,0,0,0,0,0,0,0.012146,0.371151,16.269231,0.074074,-0.028864,0,0,0,0,0,0,0,0.008097,0,0.033333,0,0,0,0,0,0,0.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008097,0,0,0,0,0,0,0,0,0,0.004049,0,0.002097,0.037037,0,0,0,0.004049,0.000506,0.008929,0.00044,0.008929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antinomyra
0,6,-0.339003,0,0,0.006309,0.003155,0.003155,0.003155,0.003155,0,0,0,0,0,0.003155,0,0,0,0,0,0.003155,0.015773,0,0.015773,0.012618,0.022082,0,0,0,0.003155,0,0,0,0,0,0.003155,0,0,0.003155,0,0,0.006309,0.003155,0,0,0,0,0,0,0,0,0,0,0.009464,0.624658,22.377358,0.083333,-0.032472,0,0,0,0,0,0,0,0,0,0.035714,0,0,0,0,0,0.003155,0.035714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022082,0,0,0,0,0,0,0.003155,0.003155,0,0.003155,0,0.00236,0.041667,0,0.003155,0,0.003155,0.000584,0.010309,0.000508,0.010309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Antoniuk
0,6,-1.861718,0,0,0.006734,0.003367,0.003367,0.003367,0.003367,0,0,0,1,-2.772589,0,0.016835,0,0.006734,0,0,0.003367,0,0.016835,0,0,0,0,0,0,0,0,0,0.016835,0,0.003367,0,0,0,0,0,0,0.010101,0,0,0,0,0,0,0,0,0,0,0,0.010101,0.211931,14.036364,0.057143,-0.022266,0,0,0,0,0,0,0,0.016835,0,0.047619,0,0,0,0,0,0,0.047619,0.003367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060606,0,0.003367,0,0,0,0,0,0,0,0.003367,0,0.001618,0.028571,0,0,0,0.003367,0.000484,0.008547,0.000421,0.008547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa2985759
0,6,-3.375472,0,0,0,0,0,0,0,0.003584,0,0,1,-2.809077,0,0.017921,0,0.010753,0,0,0,0,0.017921,0,0,0,0,0,0,0,0,0,0.017921,0,0,0,0.003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010753,0.088415,27.461538,0.0625,-0.024354,0,0,0,0,0,0,0,0.003584,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075269,0,0,0,0,0,0,0,0,0,0.003584,0,0.00177,0.03125,0,0,0,0.003584,0.000497,0.008772,0.000432,0.008772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aaaaajack
6,0,-0.609266,0,0,0,0,0,0,0,0,0,0,0,0,0.003704,0,0,0,0,0,0,0.059259,0,0,0,0.025926,0.011111,0,0,0.003704,-0.047858,0.066667,0,0,0,0,0,0,0,0.003704,0,0,0.003704,0,0,0,0,0,0,0,0,0,0,0,0.491549,25.829268,0,0,0,0,0,0,0,0,0,0.011111,0,0.041667,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003704,0.018519,0,0,0,0,0,0,0,0,0,0.003704,0,0.001888,0.033333,0,0,0,0.003704,0.000515,0.009091,0.000448,0.009091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02963,0,0,0,0.022222,0.033333,0.092654,0,0,0,0,0,0,0,0,0,abdurak
0,4.5,-1.531476,0,0,0.008032,0.004016,0.004016,0.004016,0.004016,0.004016,0,0,1,-2.205575,0,0.012048,0,0.016064,0,0,0,0,0.012048,0,0,0,0,0,0,0,0,0,0.012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0.012048,0.300752,23.066667,0.0625,-0.024354,0,0,0,0,0,0.016064,0,0.016064,0,0,0.0625,0.103733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052209,0,0.004016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004016,0,0,0,0,abyssmaul
0,6,-1.110996,0.008746,0,0.005831,0.002915,0.002915,0.002915,0.002915,0,0,0,0,0,0,0.002915,0,0.014577,0,0,0,0.002915,0.005831,0.002915,0,0,0,0,0,0,0,0,0.002915,0,0,0,0,0,0,0,0,0.002915,0,0,0,0,0,0,0,0,0,0,0,0.008746,0.30226,29.741935,0.117647,-0.045842,0,0,0,0,0,0,0,0.002915,0,0.037037,0,0,0,0,0,0,0.037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034985,0,0.002915,0,0,0,0,0.002915,0,0,0.002915,0,0.003331,0.058824,0,0,0,0.002915,0.000899,0.015873,0.000782,0.015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adi.pearl
6,0,-1.582858,0,0,0,0,0,0,0,0.003125,0,0,1,-2.64921,0,0.015625,0,0.00625,0,0,0,0,0.015625,0,0,0,0.009375,0,0,0,-0.06526,0.090909,0.015625,0,0,0.003125,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0.247376,20.8,0,0,0,0,0,0,0,0,0,0,0,0.037037,0,0,0,0,0,0,0.037037,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021875,0,0.003125,0,0,0,0,0,0,0,0.003125,0,0.002574,0.045455,0,0,0,0.003125,0.000524,0.009259,0.000456,0.009259,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,adrianvidal
